order_id,customer_id,product_id,order_date,quantity
2682,202,44,2026-08-08,2
2683,36,10,2026-08-23,4
2684,126,30,2026-08-30,4
2685,52,47,2026-08-24,2
2686,7,39,2026-06-14,4
2687,197,2,2026-04-03,1
2688,23,9,2026-03-03,1
2689,138,10,2026-04-20,1
2690,55,35,2026-08-27,3
2691,44,13,2026-07-12,4
2692,289,58,2026-06-23,2
2693,158,22,2026-05-26,2
2694,125,4,2026-03-07,3
2695,279,8,2026-04-29,1
2696,53,35,2025-09-23,1
2697,262,57,2026-08-24,2
2698,1,59,2025-08-17,1
2699,117,28,2026-07-03,2
2700,181,42,2026-06-14,2
2701,197,44,2026-04-03,4
2702,87,8,2026-03-22,1
2703,145,23,2026-08-19,5
2704,171,8,2026-08-24,1
2705,23,39,2026-02-06,2
2706,220,34,2026-08-23,5
2707,93,44,2026-08-28,2
2708,155,40,2026-04-08,3
2709,54,18,2026-05-16,3
2710,136,52,2026-07-29,1
2711,2,56,2025-12-24,2
2712,164,10,2026-02-22,4
2713,245,53,2025-09-18,1
2714,296,28,2026-08-27,3
2715,75,6,2026-05-18,2
2716,94,50,2026-08-16,3
2717,164,32,2026-03-12,4
2718,212,39,2026-01-18,2
2719,126,25,2026-08-26,5
2720,255,35,2026-08-31,4
2721,273,35,2026-08-13,4
2722,43,38,2026-03-19,5
2723,296,50,2026-07-24,2
2724,45,16,2026-06-18,1
2725,105,55,2026-08-01,3
2726,286,31,2025-07-29,1
2727,31,59,2026-08-15,3
2728,72,19,2026-06-27,2
2729,283,60,2026-08-30,2
2730,108,53,2025-10-27,1
2731,71,8,2026-05-07,2
2732,194,47,2026-02-09,4
2733,191,4,2026-08-27,1
2734,298,5,2026-07-19,5
2735,81,2,2026-05-26,3
2736,73,6,2025-12-13,1
2737,7,37,2026-07-25,2
2738,94,31,2026-07-15,5
2739,154,31,2025-12-04,3
2740,228,51,2026-03-23,3
2741,57,10,2025-06-08,1
2742,89,33,2026-04-20,1
2743,203,54,2026-08-31,4
2744,284,46,2026-06-26,3
2745,293,33,2026-02-11,2
2746,217,60,2025-12-09,3
2747,48,34,2026-01-11,2
2748,109,26,2026-08-31,1
2749,113,26,2025-07-20,5
2750,40,53,2026-06-02,4
2751,245,21,2026-07-15,4
2752,195,11,2026-02-07,3
2753,218,13,2025-09-13,1
2754,54,5,2026-03-07,5
2755,172,2,2026-03-31,3
2756,84,35,2025-10-24,1
2757,109,39,2025-10-24,3
2758,97,36,2025-12-10,1
2759,124,18,2025-04-07,5
2760,290,3,2026-08-08,4
2761,24,4,2026-03-11,1
2762,159,1,2026-08-17,3
2763,204,33,2026-05-03,3
2764,201,47,2025-12-18,2
2765,50,22,2026-05-02,5
2766,52,33,2026-02-12,1
2767,196,31,2026-05-26,1
2768,149,11,2026-08-18,4
2769,41,57,2025-06-10,2
2770,111,52,2026-07-14,2
2771,257,34,2026-07-10,5
2772,268,60,2026-06-30,3
2773,230,51,2025-09-05,3
2774,149,24,2026-08-27,1
2775,199,16,2026-06-08,5
2776,39,10,2026-07-12,1
2777,8,10,2026-08-19,3
2778,281,56,2025-11-30,4
2779,49,30,2026-04-11,2
2780,152,11,2026-04-04,3
2781,296,24,2026-06-11,1
2782,37,12,2026-08-13,4
2783,133,31,2025-10-15,4
2784,72,8,2026-07-11,4
2785,21,24,2026-03-07,4
2786,210,55,2025-06-01,4
2787,188,33,2026-02-08,3
2788,43,44,2026-03-11,5
2789,231,17,2026-08-31,1
2790,30,48,2026-02-04,5
2791,5,10,2026-04-04,3
2792,193,11,2026-04-17,1
2793,115,25,2026-08-19,1
2794,179,30,2026-08-26,5
2795,239,7,2025-11-26,2
2796,56,59,2026-07-02,4
2797,103,26,2026-04-21,1
2798,163,22,2026-08-30,4
2799,109,45,2026-06-19,1
2800,143,30,2026-07-06,5
2801,80,31,2026-04-15,2
2802,164,37,2025-08-23,5
2803,195,4,2026-08-19,3
2804,221,31,2025-11-09,1
2805,109,56,2025-10-30,4
2806,139,17,2026-07-13,2
2807,43,10,2025-03-23,3
2808,208,6,2026-04-10,4
2809,215,34,2026-05-27,3
2810,95,54,2026-06-11,1
2811,220,22,2026-08-22,2
2812,102,23,2026-05-01,4
2813,244,35,2025-07-01,4
2814,182,59,2026-07-29,5
2815,200,53,2025-12-16,5
2816,102,5,2026-07-22,5
2817,75,21,2026-08-14,3
2818,8,10,2026-03-14,2
2819,256,56,2025-12-27,1
2820,209,17,2026-06-09,1
2821,231,54,2026-08-29,2
2822,231,41,2026-08-12,1
2823,19,14,2025-11-26,4
2824,280,50,2025-11-19,5
2825,194,14,2026-05-03,2
2826,98,44,2026-08-25,1
2827,190,53,2025-12-09,1
2828,155,58,2026-04-19,5
2829,64,45,2026-05-01,4
2830,212,27,2026-02-06,3
2831,278,28,2026-06-22,3
2832,59,60,2026-07-17,4
2833,220,24,2026-08-18,5
2834,84,35,2026-04-11,4
2835,146,55,2026-03-25,4
2836,146,45,2026-03-05,1
2837,45,52,2026-02-06,1
2838,9,40,2026-07-19,1
2839,255,48,2026-08-31,5
2840,52,41,2026-07-13,5
2841,298,52,2026-05-23,3
2842,216,14,2025-12-04,4
2843,283,25,2026-08-27,2
2844,241,8,2026-03-03,4
2845,212,59,2026-03-23,1
2846,192,51,2026-07-24,5
2847,146,18,2026-07-16,3
2848,158,54,2026-08-15,4
2849,124,1,2026-03-10,1
2850,8,2,2025-10-09,3
2851,266,53,2026-08-23,5
2852,163,22,2026-05-11,5
2853,221,16,2026-05-03,4
2854,99,40,2026-03-19,1
2855,296,28,2026-05-13,4
2856,89,26,2026-05-30,5
2857,82,28,2026-05-28,1
2858,65,33,2025-05-23,5
2859,201,54,2026-07-14,3
2860,284,11,2026-08-26,3
2861,105,6,2026-08-05,1
2862,224,1,2025-07-18,1
2863,279,59,2026-08-29,1
2864,293,25,2025-04-29,2
2865,233,41,2026-07-29,3
2866,96,16,2025-10-25,3
2867,100,35,2026-08-24,4
2868,134,43,2026-01-02,3
2869,43,60,2025-06-08,1
2870,297,56,2025-08-26,1
2871,236,60,2025-06-04,1
2872,73,19,2025-12-31,2
2873,48,5,2026-03-12,3
2874,107,26,2025-11-19,4
2875,12,27,2026-01-17,4
2876,40,14,2026-05-30,4
2877,193,57,2026-01-20,4
2878,83,12,2026-07-27,1
2879,92,43,2025-12-04,1
2880,176,23,2026-08-15,5
2881,280,1,2025-11-15,5
2882,131,60,2026-03-24,2
2883,16,35,2025-04-14,5
2884,263,49,2026-05-25,2
2885,187,8,2026-03-31,1
2886,168,9,2025-11-12,1
2887,65,18,2025-10-29,4
2888,103,6,2026-05-01,5
2889,151,30,2026-08-19,4
2890,263,26,2026-05-30,3
2891,89,13,2026-05-20,4
2892,53,38,2026-06-05,5
2893,160,11,2026-07-29,4
2894,222,57,2026-04-22,4
2895,140,53,2025-12-27,5
2896,56,39,2026-07-01,4
2897,103,37,2026-05-03,3
2898,33,29,2026-05-27,1
2899,262,17,2026-08-29,4
2900,151,39,2026-08-23,3
2901,204,2,2026-04-13,2
2902,166,28,2026-07-05,3
2903,126,5,2026-08-23,3
2904,191,10,2026-05-20,1
2905,5,21,2026-03-11,3
2906,110,30,2026-08-16,3
2907,120,36,2026-03-26,4
2908,146,39,2025-08-08,5
2909,112,7,2026-08-26,3
2910,39,37,2026-04-25,4
2911,163,53,2026-06-18,2
2912,101,4,2026-04-07,4
2913,24,18,2026-05-04,1
2914,64,29,2025-11-14,5
2915,168,38,2026-02-04,2
2916,296,2,2026-06-02,1
2917,295,1,2026-05-27,3
2918,68,54,2026-03-21,1
2919,274,59,2026-01-07,1
2920,173,42,2025-09-15,1
2921,241,7,2026-04-05,3
2922,141,21,2026-04-08,4
2923,41,36,2026-01-21,4
2924,25,26,2025-11-24,4
2925,253,55,2026-08-13,1
2926,192,40,2026-07-16,1
2927,115,4,2026-07-21,2
2928,54,21,2026-08-21,4
2929,116,11,2025-11-30,2
2930,189,53,2026-05-27,1
2931,27,17,2026-07-27,1
2932,25,20,2025-08-02,3
2933,169,45,2026-03-12,3
2934,88,60,2025-12-08,5
2935,236,8,2025-06-08,3
2936,76,49,2026-04-24,4
2937,63,34,2026-08-21,2
2938,296,31,2026-07-20,4
2939,144,21,2026-05-29,4
2940,116,6,2026-02-28,3
2941,43,23,2026-08-06,2
2942,106,45,2026-07-09,1
2943,254,4,2025-11-26,1
2944,111,30,2026-08-14,2
2945,250,7,2026-07-06,2
2946,271,33,2026-04-15,3
2947,233,42,2025-11-26,5
2948,55,59,2026-08-08,2
2949,187,25,2026-07-29,5
2950,263,13,2026-08-13,4
2951,97,5,2026-01-18,4
2952,85,44,2026-06-21,5
2953,53,10,2025-12-17,1
2954,57,16,2025-05-17,4
2955,96,18,2025-04-10,4
2956,272,29,2026-04-30,3
2957,61,60,2026-08-24,1
2958,182,28,2026-05-29,2
2959,204,33,2026-07-03,5
2960,171,4,2026-08-27,3
2961,190,7,2025-07-01,4
2962,217,13,2026-02-17,2
2963,207,12,2026-06-20,5
2964,253,34,2026-07-30,1
2965,26,42,2026-06-21,1
2966,113,8,2025-05-14,1
2967,295,18,2026-02-02,1
2968,273,7,2026-08-14,2
2969,208,26,2026-05-04,1
2970,113,47,2026-06-12,3
2971,254,14,2025-11-05,2
2972,178,41,2026-06-25,5
2973,148,47,2026-06-08,1
2974,95,33,2026-08-23,4
2975,157,55,2026-08-18,2
2976,88,21,2025-11-03,2
2977,96,22,2026-06-21,2
2978,7,43,2026-08-01,4
2979,172,2,2026-03-15,3
2980,40,11,2026-05-26,1
2981,181,31,2026-08-29,1
2982,251,56,2026-01-19,4
2983,57,3,2026-07-02,1
2984,291,44,2026-01-15,2
2985,269,33,2025-12-06,2
2986,49,7,2026-04-06,3
2987,232,32,2026-06-20,5
2988,132,43,2026-02-20,3
2989,187,30,2025-12-16,3
2990,155,46,2026-05-02,5
2991,248,8,2026-08-07,5
2992,11,10,2026-05-10,2
2993,73,23,2026-08-29,1
2994,126,37,2026-08-31,4
2995,185,14,2026-04-18,2
2996,194,41,2026-03-02,3
2997,279,58,2026-08-21,4
2998,270,12,2026-05-09,3
2999,170,26,2026-05-17,3
3000,159,13,2026-08-07,5
3001,267,45,2026-08-24,5
3002,63,28,2026-08-02,5
3003,178,19,2026-05-11,1
3004,256,60,2026-07-03,2
3005,239,44,2025-12-29,5
3006,149,40,2026-08-31,2
3007,156,32,2026-05-01,1
3008,151,1,2026-08-14,1
3009,112,19,2026-08-28,1
3010,28,32,2026-05-04,1
3011,221,23,2026-06-26,1
3012,26,17,2026-05-24,3
3013,146,51,2026-07-05,5
3014,288,10,2025-06-21,3
3015,74,47,2026-05-07,4
3016,300,59,2026-01-05,3
3017,113,3,2025-12-15,3
3018,128,52,2026-07-01,4
3019,217,26,2025-11-09,3
3020,155,39,2026-04-21,2
3021,289,28,2026-04-22,5
3022,72,44,2026-08-06,2
3023,129,9,2026-03-05,5
3024,103,20,2026-04-09,1
3025,153,37,2026-07-29,5
3026,94,25,2026-08-22,1
3027,71,34,2025-12-28,3
3028,258,60,2026-01-16,4
3029,182,28,2026-06-30,4
3030,211,30,2025-09-01,5
3031,14,50,2026-07-22,1
3032,72,40,2026-08-24,3
3033,125,38,2026-02-19,3
3034,66,40,2026-05-19,5
3035,151,4,2026-08-06,2
3036,207,43,2026-04-12,4
3037,266,30,2026-02-28,1
3038,29,18,2025-05-22,3
3039,50,53,2026-04-02,5
3040,247,45,2026-08-24,1
3041,63,48,2026-08-16,1
3042,105,34,2026-08-09,5
3043,254,9,2025-12-02,2
3044,155,41,2026-04-21,1
3045,249,40,2026-08-31,2
3046,59,5,2026-06-25,2
3047,62,34,2026-02-11,2
3048,105,7,2026-08-30,1
3049,259,29,2026-03-23,1
3050,63,20,2026-07-20,4
3051,95,53,2026-07-05,5
3052,134,53,2026-07-19,5
3053,64,28,2025-11-01,1
3054,95,10,2026-08-28,2
3055,88,33,2026-07-05,2
3056,244,31,2025-11-10,3
3057,52,38,2026-08-07,3
3058,141,26,2026-04-28,1
3059,238,27,2026-07-26,4
3060,76,2,2025-12-12,4
3061,62,37,2026-04-27,1
3062,298,20,2026-05-23,5
3063,228,3,2026-06-18,2
3064,240,57,2026-04-25,3
3065,5,11,2026-06-08,5
3066,258,14,2026-01-07,5
3067,200,33,2026-01-12,2
3068,78,23,2026-08-13,5
3069,174,30,2025-05-29,3
3070,156,60,2026-05-28,1
3071,248,25,2026-08-20,5
3072,93,37,2026-08-30,5
3073,133,9,2025-12-23,5
3074,298,23,2026-08-01,5
3075,207,5,2026-04-22,1
3076,82,15,2026-04-23,1
3077,256,60,2026-06-30,4
3078,166,49,2026-07-11,2
3079,54,58,2025-12-01,4
3080,216,60,2025-09-13,1
3081,129,8,2025-08-23,1
3082,227,49,2026-06-10,5
3083,16,60,2025-09-16,3
3084,56,45,2026-07-09,4
3085,69,41,2026-08-23,5
3086,103,13,2026-03-13,4
3087,225,44,2026-05-27,2
3088,104,48,2025-08-28,4
3089,271,52,2026-08-15,2
3090,45,38,2025-12-27,1
3091,105,3,2026-08-08,1
3092,185,50,2026-07-09,5
3093,280,56,2025-10-01,3
3094,95,44,2026-08-26,5
3095,255,13,2026-08-28,5
3096,243,33,2026-06-17,3
3097,287,55,2026-01-20,1
3098,225,28,2026-08-22,4
3099,37,37,2026-03-05,2
3100,265,20,2026-05-17,1
3101,256,15,2025-08-13,5
3102,277,22,2025-07-08,2
3103,149,60,2026-08-22,4
3104,184,5,2026-08-31,2
3105,148,5,2026-08-15,5
3106,124,55,2026-06-24,5
3107,257,20,2026-04-17,5
3108,30,35,2025-11-27,5
3109,242,60,2026-08-08,1
3110,17,22,2026-04-23,3
3111,103,22,2025-12-04,2
3112,105,36,2026-08-21,1
3113,121,32,2025-03-19,5
3114,19,23,2025-09-27,4
3115,42,57,2026-08-25,2
3116,139,47,2025-09-12,1
3117,19,32,2026-05-08,2
3118,180,28,2026-08-01,3
3119,117,2,2026-01-15,1
3120,101,35,2026-06-05,4
3121,10,36,2026-02-14,1
3122,199,50,2026-06-30,2
3123,221,45,2026-02-26,5
3124,71,8,2025-12-26,1
3125,189,23,2025-12-02,3
3126,224,59,2025-04-12,2
3127,119,6,2025-03-04,2
3128,212,48,2026-08-14,5
3129,24,52,2025-10-08,2
3130,30,5,2025-10-31,2
3131,225,12,2026-05-26,1
3132,161,23,2026-08-25,2
3133,150,9,2026-03-29,4
3134,63,43,2026-04-27,1
3135,129,35,2025-11-17,4
3136,183,58,2026-01-01,4
3137,155,24,2026-08-22,3
3138,126,34,2026-08-24,3
3139,278,33,2025-04-19,1
3140,178,58,2026-07-27,5
3141,249,18,2026-07-23,2
3142,71,54,2026-02-06,2
3143,157,48,2026-02-18,2
3144,63,24,2026-05-14,1
3145,121,45,2026-03-30,4
3146,59,2,2026-08-27,1
3147,139,18,2026-06-19,4
3148,154,53,2025-06-20,1
3149,143,55,2026-08-12,4
3150,254,2,2026-02-21,4
3151,228,3,2026-05-16,2
3152,195,12,2026-07-12,4
3153,273,4,2026-08-27,3
3154,17,35,2026-07-20,3
3155,14,59,2026-06-09,3
3156,111,49,2026-06-29,3
3157,223,56,2026-06-11,1
3158,56,36,2026-07-01,3
3159,274,30,2025-11-15,5
3160,291,50,2025-12-15,2
3161,196,30,2026-07-05,2
3162,68,59,2025-02-17,3
3163,141,6,2026-02-17,5
3164,152,22,2026-08-11,4
3165,20,40,2026-01-14,3
3166,138,43,2026-06-20,5
3167,7,8,2026-07-11,5
3168,165,54,2025-11-05,2
3169,228,30,2026-03-24,4
3170,5,30,2026-03-18,3
3171,246,41,2026-06-18,2
3172,210,4,2025-04-11,3
3173,283,21,2026-08-27,4
3174,93,17,2026-08-26,3
3175,254,9,2025-12-04,2
3176,76,56,2025-04-16,2
3177,59,42,2026-06-29,2
3178,260,56,2026-06-09,5
3179,163,3,2026-08-17,2
3180,32,46,2026-06-29,3
3181,9,44,2026-07-04,5
3182,23,39,2026-02-28,3
3183,56,5,2026-07-16,4
3184,58,33,2026-05-11,2
3185,105,21,2026-08-23,4
3186,37,42,2026-06-02,3
3187,74,2,2026-06-09,5
3188,185,22,2026-07-09,3
3189,241,19,2026-07-20,1
3190,83,24,2026-07-10,3
3191,77,59,2026-07-18,1
3192,55,39,2026-08-10,3
3193,262,46,2026-08-27,5
3194,177,14,2026-08-18,5
3195,17,43,2026-07-10,2
3196,196,49,2026-06-11,1
3197,40,60,2025-10-05,5
3198,258,37,2026-07-30,4
3199,276,47,2025-07-27,5
3200,27,39,2026-08-24,5
3201,267,29,2026-08-24,3
3202,100,54,2026-08-30,3
3203,125,22,2025-10-04,3
3204,119,30,2026-01-10,1
3205,124,29,2026-03-05,3
3206,41,23,2026-08-06,1
3207,186,42,2026-06-24,5
3208,118,29,2026-04-30,2
3209,292,53,2026-01-30,5
3210,126,50,2026-08-26,5
3211,71,39,2025-09-26,3
3212,175,21,2025-10-12,1
3213,210,27,2026-06-21,2
3214,295,32,2026-08-22,2
3215,93,57,2026-08-29,1
3216,86,8,2026-06-02,3
3217,284,46,2026-08-17,4
3218,52,9,2025-12-15,4
3219,13,45,2026-03-08,1
3220,68,33,2026-07-29,4
3221,217,23,2025-11-24,4
3222,286,16,2026-01-09,1
3223,173,58,2026-02-26,5
3224,56,47,2026-05-18,1
3225,182,29,2026-08-26,4
3226,231,48,2026-08-28,4
3227,149,49,2026-08-29,2
3228,94,47,2026-07-08,2
3229,4,38,2026-08-19,3
3230,233,25,2026-02-20,4
3231,91,33,2025-12-12,1
3232,119,20,2026-07-12,3
3233,25,37,2026-03-17,5
3234,297,33,2026-02-08,3
3235,166,25,2026-07-22,2
3236,74,3,2026-05-10,4
3237,266,18,2026-07-12,5
3238,161,7,2026-04-16,3
3239,85,8,2026-06-18,3
3240,250,29,2026-06-06,2
3241,148,59,2026-07-11,5
3242,55,60,2026-08-11,3
3243,73,7,2025-11-04,5
3244,261,49,2026-06-08,1
3245,21,58,2026-07-15,5
3246,100,1,2026-08-28,1
3247,190,14,2025-10-28,5
3248,219,47,2025-12-04,5
3249,65,54,2026-05-01,3
3250,57,46,2026-05-05,1
3251,228,57,2026-07-08,4
3252,135,6,2025-11-21,3
3253,60,23,2026-08-27,1
3254,114,47,2025-06-06,3
3255,81,33,2026-07-13,3
3256,233,41,2026-05-29,1
3257,162,58,2026-08-31,1
3258,222,7,2026-05-30,3
3259,98,54,2026-08-24,1
3260,5,16,2026-04-13,5
3261,193,56,2025-10-16,2
3262,136,31,2025-07-07,4
3263,96,47,2026-08-02,3
3264,68,13,2025-05-03,5
3265,110,1,2026-08-07,1
3266,252,36,2026-05-25,2
3267,92,3,2026-06-20,3
3268,195,41,2026-06-23,2
3269,179,31,2026-07-21,3
3270,119,57,2025-12-18,4
3271,251,51,2026-08-03,4
3272,183,35,2026-05-15,3
3273,50,15,2026-02-15,3
3274,215,29,2026-06-10,2
3275,218,8,2025-07-27,4
3276,164,43,2025-10-04,3
3277,204,46,2026-04-16,4
3278,251,39,2026-04-13,2
3279,15,19,2026-06-23,5
3280,111,57,2026-08-17,1
3281,288,50,2025-10-20,3
3282,163,27,2026-07-07,4
3283,218,26,2025-09-08,1
3284,138,32,2026-06-12,3
3285,24,20,2026-05-18,4
3286,114,37,2026-07-21,2
3287,275,14,2026-06-21,1
3288,169,9,2026-08-23,1
3289,11,52,2026-04-24,1
3290,171,59,2026-08-24,5
3291,33,42,2026-04-27,5
3292,108,24,2025-10-01,2
3293,275,26,2026-08-07,2
3294,149,52,2026-08-19,3
3295,170,27,2025-10-22,5
3296,128,1,2026-01-18,1
3297,270,7,2026-07-09,4
3298,249,3,2026-07-28,3
3299,155,2,2026-03-10,2
3300,18,18,2025-07-17,4
3301,206,9,2026-08-21,3
3302,44,5,2026-07-08,5
3303,213,2,2025-07-31,5
3304,78,7,2026-07-10,4
3305,100,54,2026-08-30,3
3306,166,28,2026-08-16,1
3307,155,18,2026-07-05,2
3308,52,17,2026-07-27,4
3309,150,28,2025-05-21,2
3310,209,36,2026-02-05,4
3311,146,59,2026-04-16,5
3312,260,16,2026-05-10,1
3313,255,47,2026-08-30,3
3314,280,46,2025-10-20,4
3315,115,37,2026-07-22,4
3316,119,29,2026-03-07,4
3317,289,7,2026-04-16,3
3318,74,52,2026-08-26,1
3319,49,36,2026-01-27,2
3320,251,38,2026-01-20,1
3321,73,26,2026-08-04,5
3322,291,49,2025-11-17,1
3323,253,17,2026-07-29,3
3324,173,54,2025-11-23,1
3325,165,45,2026-04-08,5
3326,209,56,2025-09-18,3
3327,108,49,2026-07-25,5
3328,256,21,2026-06-16,2
3329,165,30,2026-06-20,4
3330,264,36,2026-07-21,1
3331,54,28,2026-08-27,1
3332,193,9,2025-03-18,2
3333,267,48,2026-08-17,2
3334,102,29,2025-11-26,1
3335,218,32,2025-07-24,5
3336,250,9,2026-08-28,4
3337,205,1,2025-12-04,1
3338,223,19,2026-03-23,5
3339,166,40,2026-07-29,5
3340,85,10,2026-06-19,5
3341,105,52,2026-08-23,5
3342,129,31,2026-03-28,2
3343,170,60,2025-08-01,2
3344,269,46,2026-05-12,1
3345,163,27,2026-05-13,2
3346,241,5,2025-09-07,3
3347,97,13,2026-08-19,1
3348,276,30,2026-02-26,1
3349,32,40,2026-07-25,5
3350,81,5,2026-07-17,5
3351,116,23,2025-10-23,2
3352,141,19,2026-05-19,5
3353,157,24,2026-03-26,4
3354,131,36,2026-07-09,2
3355,40,38,2025-08-30,1
3356,111,18,2026-07-18,3
3357,289,7,2026-01-11,5
3358,197,22,2026-07-31,5
3359,142,52,2026-07-02,5
3360,243,14,2026-05-24,1
3361,119,14,2025-05-26,5
3362,76,10,2025-08-12,4
3363,1,21,2025-06-03,1
3364,71,33,2026-07-03,4
3365,218,43,2025-12-25,3
3366,155,33,2026-01-12,2
3367,287,26,2026-05-23,4
3368,243,23,2026-06-11,5
3369,163,34,2026-04-18,5
3370,110,11,2026-08-20,3
3371,74,54,2026-07-07,5
3372,227,32,2026-08-31,3
3373,62,36,2026-05-09,3
3374,92,2,2026-05-24,4
3375,178,47,2026-07-30,2
3376,287,57,2026-02-16,4
3377,192,12,2026-08-26,1
3378,101,29,2026-01-29,5
3379,100,1,2026-08-30,3
3380,169,7,2026-03-01,3
3381,258,59,2025-01-28,5
3382,140,3,2026-06-13,3
3383,246,26,2025-09-29,3
3384,141,41,2025-11-11,5
3385,16,56,2026-07-17,5
3386,233,32,2025-12-06,4
3387,280,52,2025-10-18,1
3388,190,2,2026-04-15,2
3389,91,56,2025-07-13,1
3390,215,54,2026-08-16,1
3391,29,29,2025-04-06,3
3392,50,55,2026-06-06,3
3393,100,42,2026-08-30,1
3394,171,54,2026-08-23,2
3395,188,34,2025-04-07,4
3396,214,54,2026-05-13,1
3397,34,13,2026-07-19,5
3398,76,47,2025-11-25,1
3399,89,29,2026-03-21,3
3400,102,45,2026-06-14,4
3401,89,41,2026-03-10,3
3402,141,36,2026-04-10,1
3403,175,30,2026-05-30,1
3404,290,60,2026-07-26,1
3405,60,59,2026-07-12,2
3406,45,12,2026-05-26,5
3407,11,50,2026-01-06,1
3408,112,41,2026-08-14,4
3409,42,57,2026-06-27,3
3410,98,48,2026-08-31,2
3411,159,4,2026-08-18,3
3412,92,18,2026-01-28,5
3413,162,27,2026-08-20,2
3414,140,57,2025-10-27,2
3415,152,17,2026-07-08,3
3416,48,32,2025-12-30,5
3417,187,23,2026-07-28,2
3418,19,54,2026-06-17,4
3419,80,35,2026-08-01,2
3420,223,23,2026-04-01,2
3421,176,45,2026-08-18,5
3422,138,6,2026-08-26,2
3423,133,14,2026-05-19,3
3424,17,60,2026-02-04,5
3425,96,31,2025-08-02,4
3426,166,24,2026-08-23,4
3427,18,21,2025-06-28,3
3428,5,11,2026-06-24,4
3429,172,22,2026-07-13,1
3430,96,59,2026-03-13,3
3431,84,30,2026-06-06,2
3432,12,29,2026-08-01,5
3433,295,45,2026-05-13,4
3434,243,54,2026-06-03,3
3435,192,39,2026-07-31,4
3436,206,20,2026-02-03,2
3437,260,7,2026-05-30,4
3438,138,37,2026-07-28,5
3439,15,11,2026-08-25,2
3440,154,57,2026-03-09,5
3441,102,37,2025-12-09,2
3442,171,51,2026-08-14,1
3443,159,51,2026-08-30,2
3444,178,30,2026-07-23,2
3445,236,1,2025-06-30,2
3446,89,20,2026-05-27,1
3447,95,16,2026-07-01,4
3448,47,47,2025-09-11,2
3449,285,55,2026-07-04,3
3450,3,31,2025-08-12,3
3451,52,31,2026-06-17,2
3452,242,43,2026-08-16,4
3453,125,49,2025-07-21,4
3454,66,21,2025-10-21,4
3455,168,58,2025-12-14,4
3456,202,35,2026-07-05,3
3457,251,43,2026-07-12,1
3458,114,57,2026-03-06,2
3459,121,24,2026-01-09,3
3460,257,53,2026-01-05,5
3461,204,59,2026-04-03,2
3462,71,32,2025-08-20,1
3463,109,20,2026-05-29,1
3464,174,25,2025-07-09,4
3465,78,19,2026-02-18,4
3466,247,3,2026-08-23,4
3467,92,11,2026-06-09,5
3468,55,30,2026-08-29,1
3469,178,44,2026-05-08,4
3470,7,11,2026-07-12,2
3471,295,33,2026-04-17,4
3472,6,32,2026-05-22,4
3473,28,20,2026-07-04,3
3474,60,39,2026-08-27,4
3475,258,24,2026-05-14,3
3476,274,24,2025-06-08,2
3477,218,35,2026-05-21,4
3478,41,10,2025-03-14,3
3479,133,13,2026-07-07,5
3480,233,28,2025-10-03,4
3481,145,3,2026-08-19,4
3482,236,24,2025-03-22,5
3483,190,17,2026-01-09,3
3484,152,50,2026-03-24,5
3485,137,12,2026-06-03,3
3486,214,2,2026-01-20,3
3487,153,41,2025-12-23,5
3488,58,23,2026-08-03,1
3489,273,48,2026-08-18,2
3490,90,6,2026-04-13,1
3491,65,47,2025-06-19,4
3492,221,58,2025-12-10,3
3493,235,45,2026-08-26,2
3494,269,37,2026-05-04,1
3495,40,21,2025-12-20,1
3496,76,39,2025-06-08,4
3497,263,47,2026-05-16,3
3498,155,28,2026-06-06,1
3499,95,48,2026-07-07,1
3500,222,8,2025-12-13,5
3501,134,20,2026-08-27,5
3502,125,45,2026-07-16,1
3503,192,37,2026-08-09,2
3504,224,18,2025-08-21,3
3505,257,43,2026-01-16,5
3506,205,59,2025-10-06,3
3507,140,1,2026-02-10,2
3508,10,51,2026-01-11,2
3509,141,18,2026-06-06,5
3510,163,7,2026-05-24,2
3511,10,46,2025-11-26,2
3512,33,40,2026-06-27,5
3513,236,38,2026-04-05,5
3514,169,35,2026-03-22,4
3515,286,1,2026-03-01,3
3516,164,23,2026-03-22,2
3517,237,55,2026-07-21,4
3518,108,35,2025-09-02,4
3519,131,26,2026-03-01,5
3520,41,41,2026-07-18,5
3521,177,6,2026-08-07,5
3522,190,20,2025-11-02,3
3523,232,44,2026-07-20,1
3524,80,40,2026-08-05,2
3525,181,37,2026-07-21,4
3526,12,49,2026-05-05,5
3527,252,16,2026-01-25,5
3528,68,25,2025-06-08,1
3529,203,14,2026-08-30,1
3530,293,19,2025-10-03,2
3531,206,36,2026-05-08,3
3532,112,27,2026-08-29,3
3533,164,50,2026-02-08,1
3534,163,33,2026-08-13,5
3535,201,15,2026-01-11,4
3536,238,19,2026-07-29,4
3537,81,60,2026-06-03,4
3538,148,1,2026-08-15,3
3539,238,42,2026-02-12,1
3540,197,38,2026-08-20,4
3541,215,27,2026-05-24,1
3542,115,9,2026-08-29,5
3543,258,6,2026-08-22,4
3544,12,21,2026-04-17,2
3545,292,41,2026-07-26,1
3546,190,2,2026-06-21,5
3547,200,36,2026-08-29,2
3548,83,30,2026-07-31,2
3549,90,31,2026-07-13,2
3550,166,9,2026-07-19,1
3551,16,14,2026-07-07,4
3552,126,44,2026-08-29,4
3553,124,51,2025-07-10,4
3554,257,42,2026-02-02,5
